,Image,F1,Jaccard,Recall,Precision
347,2673.png,0.9167032003507234,0.8462161068393363,0.8569672131147541,0.9853911404335532
348,559.png,0.9314641744548287,0.8717201166180758,0.9033232628398792,0.9614147909967846
349,1604.png,0.660377358490566,0.49295774647887325,1.0,0.49295774647887325
350,1661.png,0.9112426035502958,0.8369565217391305,0.9565217391304348,0.8700564971751412
351,1743.png,0.801358234295416,0.6685552407932012,0.9915966386554622,0.6723646723646723
352,1285.png,0.8853754940711462,0.7943262411347518,0.9411764705882353,0.835820895522388
353,1452.png,0.9423286180631121,0.8909465020576132,0.9579646017699115,0.9271948608137045
354,2821.png,0.49729451172378253,0.33093278463648834,0.33753060510668065,0.9442270058708415
355,2560.png,0.8984293193717278,0.8155893536121673,0.9558823529411765,0.8474911102331094
356,369.png,0.9432098765432099,0.8925233644859814,0.9227053140096618,0.9646464646464646
357,242.png,0.9417163836622304,0.8898525585429314,0.9990262901655307,0.890625
358,2638.png,0.9375582479030755,0.8824561403508772,0.8982142857142857,0.9805068226120858
359,1691.png,0.8888888888888888,0.8,0.9163636363636364,0.863013698630137
360,2294.png,0.46848249027237354,0.30589430894308944,0.9318885448916409,0.3128898128898129
361,848.png,0.9201838696197242,0.8521671826625387,0.9624125874125874,0.8815052041633307
362,111.png,0.0,0.0,0.0,0.0
363,1483.png,0.37099494097807756,0.2277432712215321,0.2277432712215321,1.0
364,2358.png,0.8030601092896175,0.670927684441198,0.7109133126934984,0.9226519337016574
365,1773.png,0.8290697674418605,0.7080436941410129,0.709452736318408,0.9972027972027973
366,699.png,0.9831474009019701,0.9668534080298786,0.989961759082218,0.9764262140499764
367,2794.png,0.19313304721030042,0.10688836104513064,0.10688836104513064,1.0
368,1113.png,0.7690839694656488,0.6248062015503876,0.9926108374384236,0.6277258566978193
369,954.png,0.8716417910447761,0.7724867724867724,0.9668874172185431,0.7934782608695652
370,40.png,0.9513365318711446,0.9071895424836601,0.994269340974212,0.911957950065703
371,2847.png,0.8356596127870328,0.7177107501933488,0.9350125944584383,0.7553927553927554
372,3000.png,0.5311263044260526,0.3615874571288584,0.4566831683168317,0.6345657781599312
373,476.png,0.9209302325581395,0.853448275862069,0.9850746268656716,0.8646288209606987
374,456.png,0.9779393939393939,0.956831119544592,0.9901816396661758,0.9659961685823755
375,2999.png,0.044173648134044174,0.022585669781931463,0.023887973640856673,0.29292929292929293
376,824.png,0.21041273266792554,0.11757612300271329,0.11757612300271329,1.0
377,980.png,0.0,0.0,0.0,0.0
378,2813.png,0.8231815493790656,0.699497487437186,0.7537906137184116,0.9066435084672166
379,152.png,0.8740438551759306,0.7762681159420289,0.9873271889400922,0.7840805123513266
380,2062.png,0.8127294981640147,0.6845360824742268,0.8405063291139241,0.7867298578199052
381,1420.png,0.9259259259259259,0.8620689655172413,0.9049773755656109,0.9478672985781991
382,1363.png,0.9598643301300169,0.9228260869565217,0.9614949037372593,0.9582392776523702
383,910.png,0.910873440285205,0.8363338788870703,0.9823774431272028,0.8490722791470506
384,2331.png,0.4304255961364322,0.2742307692307692,0.3662044170518747,0.5219619326500732
385,2962.png,0.5821596244131455,0.4105960264900662,0.9670710571923743,0.4164179104477612
386,1244.png,0.951092611862643,0.9067460317460317,0.9870410367170627,0.9176706827309237
387,2316.png,0.8280373831775701,0.7065390749601276,0.7071029529130087,0.9988726042841037
388,1045.png,0.9563886763580719,0.9164222873900293,0.9412650602409639,0.9720062208398134
389,2375.png,0.0,0.0,0.0,0.0
390,485.png,0.9448698315467075,0.895500725689405,0.9809220985691574,0.9113737075332349
391,850.png,0.8736875596563792,0.7757062146892655,0.9793152639087018,0.7886272257323378
392,1673.png,0.7428571428571429,0.5909090909090909,0.610738255033557,0.9479166666666666
393,1173.png,0.9809241203899958,0.9625623960066556,0.9830076465590484,0.9788494077834179
394,2598.png,0.5923497267759563,0.42080745341614906,0.8121878121878122,0.4661697247706422
395,3032.png,0.8360713863609502,0.7183184402924452,0.7194873881204231,0.9977433004231312
396,1873.png,0.9636756332220695,0.9298976885183782,0.9665222528554549,0.9608457321848082
397,979.png,0.8592283628779979,0.753199268738574,0.7715355805243446,0.9694117647058823
398,906.png,0.7602012297372834,0.6131650135256989,0.640502354788069,0.9349220898258478
399,73.png,0.9579339723109691,0.9192641798671436,0.9841356673960613,0.933091286307054
400,1269.png,0.9159420289855073,0.8449197860962567,0.9875,0.8540540540540541
401,1685.png,0.6588235294117647,0.49122807017543857,0.5352941176470588,0.8564705882352941
402,751.png,0.6573859242072699,0.48963133640552997,0.49707602339181284,0.9703196347031964
403,1403.png,0.4548736462093863,0.29439252336448596,0.29439252336448596,1.0
404,2029.png,0.6304728546409807,0.46035805626598464,0.46035805626598464,1.0
405,2148.png,0.9029126213592233,0.8230088495575221,0.9662337662337662,0.8473804100227791
406,168.png,0.9157088122605364,0.8445229681978799,0.8628158844765343,0.9755102040816327
407,1865.png,0.9469387755102041,0.8992248062015504,0.9168510907366424,0.9790681971640783
408,2310.png,0.8879781420765027,0.7985257985257985,0.8014796547472256,0.9954058192955589
409,1459.png,0.8877118644067796,0.7980952380952381,0.8657024793388429,0.9108695652173913
410,2076.png,0.8599328654256942,0.7542826552462527,0.7895769123003642,0.9440536013400335
411,2034.png,0.9397955319954563,0.8864285714285715,0.8902439024390244,0.9951884522854851
412,2064.png,0.7638795986622073,0.6179653679653679,0.6540664375715922,0.9180064308681672
413,1686.png,0.32379248658318427,0.19316969050160085,0.19316969050160085,1.0
414,882.png,0.002973977695167286,0.0014892032762472078,0.0014958863126402393,0.25
415,721.png,0.49284049284049286,0.32699955810870523,0.32699955810870523,1.0
416,897.png,0.9311475409836065,0.8711656441717791,0.9383259911894273,0.9240780911062907
417,2023.png,0.0,0.0,0.0,0.0
418,1277.png,0.9784172661870504,0.9577464788732394,0.9640130861504908,0.9932584269662922
419,2348.png,0.9072978303747534,0.8303249097472925,0.9455292908530318,0.8720379146919431
420,101.png,0.8732057416267942,0.7749469214437368,0.9346991037131882,0.819304152637486
421,315.png,0.0,0.0,0.0,0.0
422,2720.png,0.9100854700854701,0.8350062735257214,0.8429385687143762,0.9888558692421991
423,96.png,0.9501187648456056,0.9049773755656109,0.9732360097323601,0.9280742459396751
424,2915.png,0.7984084880636605,0.6644591611479028,0.9555555555555556,0.6856492027334852
425,1029.png,0.0,0.0,0.0,0.0
426,2260.png,0.7004310344827587,0.538971807628524,0.9969325153374233,0.5398671096345515
427,2533.png,0.684,0.5197568389057751,0.5508513575701794,0.9020346646571213
428,307.png,0.9769917582417582,0.9550184625713327,0.986819285466528,0.9673580414824889
429,1711.png,0.9058247142079477,0.8278606965174129,0.8822905620360552,0.930648769574944
430,1912.png,0.0,0.0,0.0,0.0
431,30.png,0.9685767097966729,0.9390681003584229,0.9980952380952381,0.940754039497307
432,2328.png,0.8712871287128713,0.7719298245614035,0.7907573812580231,0.9700787401574803
433,2506.png,0.8374558303886925,0.7203647416413373,0.8994307400379506,0.7834710743801653
434,1490.png,0.8986232790988736,0.8159090909090909,0.9944598337950139,0.819634703196347
435,2055.png,0.6403292181069958,0.47094430992736075,0.4715151515151515,0.9974358974358974
436,235.png,0.9677165354330709,0.9374523264683448,0.9927302100161551,0.9439324116743472
437,2071.png,0.8323424494649228,0.7128309572301426,0.9162303664921466,0.7625272331154684
438,2853.png,0.8852108916177256,0.7940613026819924,0.9452679589509693,0.8323293172690763
439,2589.png,0.22847682119205298,0.12897196261682242,0.12897196261682242,1.0
440,1958.png,0.8690026954177897,0.7683508102955195,0.7996031746031746,0.9515938606847698
441,842.png,0.9169139465875371,0.8465753424657534,0.9983844911147012,0.8477366255144033
442,1006.png,0.9088397790055248,0.8329113924050633,0.9189944134078212,0.8989071038251366
443,165.png,0.9018075232046898,0.8211743772241993,0.936105476673428,0.8699340245051838
444,2156.png,0.966451215758695,0.935080405002978,0.9830932999373826,0.950363196125908
445,2855.png,0.8777142857142857,0.7820773930753564,0.8205128205128205,0.9434889434889435
446,1659.png,0.8298755186721992,0.7092198581560284,0.8403361344537815,0.819672131147541
447,630.png,0.9321865696328151,0.8729863692688972,0.9873861247372109,0.8828320802005013
448,2373.png,0.5454545454545454,0.375,1.0,0.375
449,1715.png,0.8821917808219178,0.7892156862745098,0.8632707774798928,0.9019607843137255
450,2740.png,0.9626752966558791,0.9280366056572379,0.9828193832599119,0.9433403805496828
451,1687.png,0.4835341365461847,0.3188559322033898,0.3215811965811966,0.9741100323624595
452,930.png,0.9393139841688655,0.8855721393034826,0.9834254143646409,0.898989898989899
453,2933.png,0.15700934579439252,0.08519269776876268,0.08519269776876268,1.0
454,1996.png,0.0,0.0,0.0,0.0
455,2626.png,0.3684879288437103,0.22585669781931464,0.22585669781931464,1.0
456,1134.png,0.9438543247344461,0.8936781609195402,0.9311377245508982,0.9569230769230769
457,1118.png,0.9286498353457738,0.8668032786885246,0.9929577464788732,0.8721649484536083
458,2138.png,0.7943716021746082,0.6588859416445624,0.7216734456711215,0.883357041251778
459,420.png,0.9580602883355177,0.919496855345912,0.938382541720154,0.9785809906291834
460,1443.png,0.9441548771407298,0.8942172073342737,0.9783950617283951,0.9122302158273381
461,2648.png,0.0,0.0,0.0,0.0
462,223.png,0.9790817712578104,0.9590207557211282,0.9988913525498891,0.960042621204049
463,2683.png,0.44863731656184486,0.2891891891891892,0.2891891891891892,1.0
464,282.png,0.9142053445850914,0.8419689119170984,1.0,0.8419689119170984
465,2251.png,0.8762677484787018,0.779783393501805,0.8059701492537313,0.96
466,713.png,0.9468728984532616,0.8991060025542784,0.9985815602836879,0.9002557544757033
467,3022.png,0.8850267379679144,0.7937649880095923,0.8575129533678757,0.914364640883978
468,2665.png,0.8794970310862732,0.7849127182044888,0.8404539385847797,0.9223443223443224
469,1875.png,0.9540007730962505,0.9120473022912047,0.914074074074074,0.9975747776879548
470,651.png,0.9822914444207382,0.9651991614255765,0.9884070416487764,0.9762510602205259
471,1262.png,0.8687782805429864,0.768,1.0,0.768
472,1422.png,0.925531914893617,0.8613861386138614,0.9456521739130435,0.90625
473,1684.png,0.7897838899803536,0.6525974025974026,0.6931034482758621,0.9178082191780822
474,2304.png,0.8478862109838009,0.7359396433470508,0.7359396433470508,1.0
475,597.png,0.8925619834710744,0.8059701492537313,0.8059701492537313,1.0
476,134.png,0.967032967032967,0.9361702127659575,0.9986244841815681,0.9373789541639768
477,1345.png,0.9042253521126761,0.8251928020565553,0.8337662337662337,0.9876923076923076
478,2257.png,0.9018789144050104,0.8212927756653993,0.8985024958402662,0.9052808046940486
479,2797.png,0.44146445295870584,0.28325594099972684,0.30321637426900583,0.8114241001564946
480,2484.png,0.8443594646271511,0.7306419589675711,0.8578088578088578,0.8313253012048193
481,935.png,0.9741657696447793,0.9496327387198321,0.9752155172413793,0.9731182795698925
482,611.png,0.9635589209654519,0.9296803652968036,0.9561678146524734,0.9710651828298887
483,969.png,0.8964927288280582,0.8124031007751938,0.8534201954397395,0.9441441441441442
484,2330.png,0.7117117117117117,0.5524475524475524,0.7881455399061033,0.648792270531401
485,2604.png,0.830808729139923,0.7105841018884497,0.8383419689119171,0.823409669211196
486,1526.png,0.8063063063063063,0.6754716981132075,0.6884615384615385,0.9728260869565217
487,2397.png,0.7744510978043913,0.6319218241042345,0.8707360861759426,0.6973400431344356
488,2349.png,0.46,0.2987012987012987,0.2987012987012987,1.0
489,941.png,0.8582375478927203,0.7516778523489933,0.8220183486238533,0.8977955911823647
490,2730.png,0.9513353115727003,0.9071873231465761,0.9834355828220859,0.921264367816092
491,1125.png,0.8976,0.8142235123367199,0.893312101910828,0.9019292604501608
492,2625.png,0.0,0.0,0.0,0.0
493,2887.png,0.6369142492827542,0.46725912067352665,0.5738081562320505,0.7156160458452722
494,194.png,0.966515227999327,0.9352002605014653,0.9989565217391304,0.9361147327249022
495,2139.png,0.7555321390937829,0.607112616426757,0.7043222003929273,0.8147727272727273
496,2538.png,0.6318156267566049,0.4617912900575185,0.4714765100671141,0.9574105621805792
497,992.png,0.9590834697217676,0.9213836477987422,1.0,0.9213836477987422
498,3033.png,0.492258064516129,0.32648694908001713,0.32704672096013715,0.9947848761408083
499,2832.png,0.7064327485380117,0.546112115732369,0.880466472303207,0.58984375
500,1108.png,0.7551724137931034,0.6066481994459834,0.6100278551532033,0.9909502262443439
501,1872.png,0.963677130044843,0.9299004759844224,0.9821755027422303,0.945862676056338
502,994.png,0.9517786561264822,0.9079939668174962,0.9709677419354839,0.9333333333333333
503,1877.png,0.876205368777691,0.7796846011131725,0.7978168011390603,0.9716763005780347
504,1623.png,0.8918249380677127,0.8047690014903129,0.967741935483871,0.8269525267993875
505,1778.png,0.796400449943757,0.6616822429906543,0.9915966386554622,0.6654135338345865
506,763.png,0.8269018743109151,0.7048872180451128,0.9973404255319149,0.7062146892655368
507,2038.png,0.8915989159891599,0.80440097799511,0.807361963190184,0.9954614220877458
508,2569.png,0.9374021909233177,0.882179675994109,0.9279628195197521,0.9470355731225296
509,1975.png,0.0,0.0,0.0,0.0
510,394.png,0.0,0.0,0.0,0.0
511,2910.png,0.8830752802989856,0.7906309751434034,0.8882921589688507,0.8779193205944799
512,2755.png,0.8566308243727598,0.7492163009404389,1.0,0.7492163009404389
513,2679.png,0.4250559284116331,0.26988636363636365,0.2745664739884393,0.9405940594059405
514,776.png,0.619253438113949,0.4484917472965282,0.4484917472965282,1.0
515,2796.png,0.7419950738916257,0.5898188937836515,0.5912659470068695,0.9958677685950413
516,2486.png,0.9051516610495908,0.8267370272647317,0.8631772268135904,0.951417004048583
517,2472.png,0.7289623128549303,0.5735174654752234,0.6018755328218244,0.9240837696335078
518,1614.png,0.922247882986913,0.8557142857142858,0.8940298507462686,0.9523052464228935
519,640.png,0.9307692307692308,0.8705035971223022,0.8864468864468864,0.979757085020243
520,1438.png,0.9472944483485594,0.8998664886515354,0.983941605839416,0.9132791327913279
521,821.png,0.8018018018018018,0.6691729323308271,0.6708542713567839,0.996268656716418
522,1598.png,0.8375209380234506,0.7204610951008645,1.0,0.7204610951008645
523,2063.png,0.9166666666666666,0.8461538461538461,0.8963782696177063,0.9378947368421052
524,1857.png,0.5253976398152899,0.3562978427279054,0.4069952305246423,0.7409551374819102
525,702.png,0.8415622697126013,0.7264631043256997,0.7348777348777349,0.9844827586206897
526,1701.png,0.9289827255278311,0.8673835125448028,0.9641434262948207,0.8962962962962963
527,1291.png,0.8709122203098106,0.7713414634146342,0.9844357976653697,0.7808641975308642
528,2756.png,0.8014184397163121,0.6686390532544378,1.0,0.6686390532544378
529,833.png,0.9358974358974359,0.8795180722891566,0.9587242026266416,0.9141323792486583
530,2680.png,0.8827160493827161,0.7900552486187845,0.8011204481792717,0.9828178694158075
531,1330.png,0.9344262295081968,0.8769230769230769,0.8941176470588236,0.9785407725321889
532,914.png,0.9251950435979808,0.860802732707088,0.9163636363636364,0.9341983317886933
533,2520.png,0.4200507614213198,0.26586345381526105,0.26586345381526105,1.0
534,430.png,0.9487179487179487,0.9024390243902439,0.9866666666666667,0.9135802469135802
535,277.png,0.9792477302204928,0.9593392630241423,0.9980171844018506,0.9611712285168682
536,2787.png,0.5107692307692308,0.34297520661157027,0.38098360655737706,0.7746666666666666
537,3041.png,0.0,0.0,0.0,0.0
538,3013.png,0.0,0.0,0.0,0.0
539,2909.png,0.8719191919191919,0.7729226361031518,0.8377329192546584,0.9090143218197135
540,403.png,0.9788135593220338,0.9585062240663901,0.9937858508604207,0.9642857142857143
541,1039.png,0.9690346083788707,0.9399293286219081,0.9457777777777778,0.9934640522875817
542,926.png,0.9027576197387518,0.8227513227513228,1.0,0.8227513227513228
543,1976.png,0.0,0.0,0.0,0.0
544,480.png,0.951417004048583,0.9073359073359073,0.9771309771309772,0.9270216962524654
545,872.png,0.8723809523809524,0.7736486486486487,0.8980392156862745,0.8481481481481481
546,794.png,0.7764628533859304,0.6346050510478237,0.7339962709757614,0.8241451500348919
547,1861.png,0.9080612924716855,0.8316046369737645,0.8642993024730501,0.9564912280701754
548,1257.png,0.8134328358208955,0.6855345911949685,0.9478260869565217,0.7124183006535948
549,1759.png,0.8018648018648019,0.669260700389105,0.8037383177570093,0.8
550,2122.png,0.0,0.0,0.0,0.0
551,765.png,0.9381443298969072,0.883495145631068,0.9417852522639069,0.9345314505776636
552,1377.png,0.8142857142857143,0.6867469879518072,0.9827586206896551,0.6951219512195121
553,1914.png,0.0,0.0,0.0,0.0
554,790.png,0.890177736202058,0.8020903573836817,0.9766009852216748,0.817806806462702
555,3007.png,0.8908296943231441,0.8031496062992126,0.8929961089494164,0.888673765730881
556,290.png,0.9763899466869764,0.9538690476190477,0.991492652745553,0.9617404351087772
557,196.png,0.9638629283489096,0.9302465423932652,0.9641632907447804,0.9635627530364372
558,1112.png,0.7415485278080698,0.5892547660311959,0.6215722120658135,0.918918918918919
559,1198.png,0.8621700879765396,0.7577319587628866,0.7577319587628866,1.0
560,1466.png,0.9482874412357287,0.9016602809706258,0.9874125874125874,0.9121447028423773
561,1225.png,0.8738574040219378,0.775974025974026,0.8269896193771626,0.9263565891472868
562,2543.png,0.8911605532170775,0.8036876355748374,1.0,0.8036876355748374
563,2632.png,0.0,0.0,0.0,0.0
564,1741.png,0.7338129496402878,0.5795454545454546,0.7183098591549296,0.75
565,1336.png,0.9707822808671065,0.9432234432234432,0.982824427480916,0.9590316573556797
566,2844.png,0.8333333333333334,0.7142857142857143,0.9989373007438895,0.714828897338403
567,1547.png,0.934763181411975,0.87751677852349,1.0,0.87751677852349
568,3017.png,0.9079379990605918,0.8313978494623656,0.889963167587477,0.926653883029722
569,469.png,0.9673846153846154,0.9368295589988082,0.9751861042183623,0.9597069597069597
570,2421.png,0.7137847315888859,0.5549496644295302,0.786563614744352,0.6533333333333333
571,160.png,0.9448160535117057,0.8954041204437401,0.9432387312186978,0.9463986599664992
572,1698.png,0.8596491228070176,0.7538461538461538,0.98989898989899,0.7596899224806202
573,1164.png,0.7398547629218283,0.5871186440677966,0.5871186440677966,1.0
574,840.png,0.36196021348859775,0.22097156398104265,0.3922187171398528,0.33603603603603605
575,132.png,0.945264986967854,0.8962108731466227,0.9954254345837146,0.8999172870140613
576,1018.png,0.9388839681133747,0.8848080133555927,0.8862876254180602,0.9981167608286252
577,867.png,0.8992916538343086,0.817011751538892,0.8570589961843263,0.9459021703919663
578,2040.png,0.8485536018150879,0.7369458128078817,0.7574683544303797,0.9645390070921985
579,1785.png,0.7833935018050542,0.6439169139465876,1.0,0.6439169139465876
580,615.png,0.0,0.0,0.0,0.0
581,1579.png,0.9409862570735651,0.8885496183206106,0.9965753424657534,0.891271056661562
582,1961.png,0.476881925869316,0.31309583542398395,0.3172343670564311,0.96
583,894.png,0.8847352024922118,0.7932960893854749,0.8304093567251462,0.9466666666666667
584,45.png,0.9608678806664084,0.9246830723340791,0.9872611464968153,0.9358490566037736
585,729.png,0.843915343915344,0.7299771167048055,1.0,0.7299771167048055
586,2043.png,0.9377358490566038,0.8827708703374778,0.9119266055045872,0.9650485436893204
587,2966.png,0.3698630136986301,0.226890756302521,0.6835443037974683,0.2535211267605634
588,1453.png,0.9349112426035503,0.8777777777777778,0.9968454258675079,0.8802228412256268
589,1400.png,0.8838821490467937,0.7919254658385093,0.7919254658385093,1.0
590,2384.png,0.0,0.0,0.0,0.0
591,959.png,0.9400479616306955,0.8868778280542986,0.9849246231155779,0.8990825688073395
592,1196.png,0.9134860050890585,0.8407494145199064,0.8886138613861386,0.9397905759162304
593,1855.png,0.513601299228583,0.34553400710188475,0.42336010709504684,0.652734778121775
594,796.png,0.9045796115128314,0.825783070152731,0.8463783496948792,0.9713763702801461
595,1090.png,0.9441723800195886,0.8942486085343229,0.9198473282442748,0.9698189134808853
596,1507.png,0.957712924359738,0.9188571428571428,0.9938195302843016,0.9241379310344827
597,2065.png,0.835820895522388,0.717948717948718,0.8677685950413223,0.8061420345489443
598,3004.png,0.0,0.0,0.0,0.0
599,2757.png,0.0,0.0,0.0,0.0
600,1534.png,0.8412017167381974,0.725925925925926,1.0,0.725925925925926
601,1535.png,0.9154228855721394,0.8440366972477065,0.983957219251337,0.8558139534883721
602,653.png,0.9757826343768459,0.9527104959630911,0.9951807228915662,0.9571263035921205
603,2953.png,0.6655231560891939,0.4987146529562982,0.5969230769230769,0.751937984496124
604,825.png,0.8007994670219853,0.6677777777777778,0.7188995215311005,0.9037593984962407
605,67.png,0.9235993208828522,0.8580441640378549,0.9819494584837545,0.8717948717948718
606,2022.png,0.0,0.0,0.0,0.0
607,256.png,0.9632183908045977,0.9290465631929047,0.9847238542890717,0.9426321709786277
608,2008.png,0.8822914488814552,0.7893752338196782,0.9586551567469332,0.8171959721146398
609,697.png,0.9597633136094674,0.9226393629124005,0.973005398920216,0.9468768242848803
610,3044.png,0.6204800972348831,0.44977973568281937,0.47312326227988877,0.9011473962930273
611,2286.png,0.5396825396825397,0.3695652173913043,0.5991189427312775,0.49097472924187724
